,Institute,City,"Degree, Duration",Fee,Deadline,Programs
854,4. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Radiology
855,5. Shifa Tameer-e-millat University,Islamabad,"B.Sc. , 4 Years",14000.0,22-11-2023,Radiology
856,6. Sohail University,Karachi,"BS , 4 Years",0.0,06-10-2023,Radiology
857,7. Abasyn University,Peshawar,"BS , 4 Years",56100.0,02-03-2024,Radiology
858,8. Sarhad University Of Science & Information Technology,Peshawar,"BS , 4 Years",128113.0,16-05-2023,Radiology
859,9. Nims College Of Medical Imaging Sciences,Abbottabad,"BS , 4 Years",0.0,31-12-2021,Radiology
860,"10. Riphah Community College, Abbotabad Campus",Abbottabad,"AD , 2 Years",0.0,31-08-2023,Radiology
861,11. Khyber Institute Of Medical Sciences,Charsadda,"BS , 4 Years",0.0,18-12-2022,Radiology
862,12. Ahmad Medical Institute,Peshawar,"BS , 4 Years",0.0,28-11-2020,Radiology
863,13. Ghazali Institute Of Medical Sciences,Peshawar,"BS , 4 Years",0.0,28-09-2023,Radiology
864,14. Hallmark College Of Pharmacy,Peshawar,"BS , 4 Years",0.0,29-01-2021,Radiology
865,15. Hefa Foundation,Peshawar,"BS , 4 Years",0.0,05-11-2020,Radiology
866,16. Institute Of Health Sciences,Peshawar,"BS , 4 Years",0.0,22-01-2022,Radiology
867,17. Khyber Pakhtunkhwa Institute Of Medical Sciences,Peshawar,"BS , 4 Years",0.0,15-01-2022,Radiology
868,18. P E F University College,Peshawar,"BS , 4 Years",0.0,02-12-2023,Radiology
869,19. Professional College Of Medical Science,Peshawar,"CERT , 4 Years",0.0,14-12-2019,Radiology
870,20. Kings Institute Of Nursing And Allied Health Sciences,Saidu Sharif,"BS , 4 Years",0.0,26-11-2022,Radiology
871,1. Al- Hamd Islamic University,Quetta,"BS , 4 Years",0.0,18-02-2023,Radiology & Imaging Technology
872,2. Alhamd Islamic University [ibd],Islamabad,"BS , 4 Years",0.0,28-02-2023,Radiology & Imaging Technology
873,"3. Riphah International College, Bahawlpur",Bahawal Pur,"AD , 2 Years",0.0,31-10-2022,Radiology & Imaging Technology
874,4. Hbs Medical And Dental College,Islamabad,"BS , 4 Years",0.0,23-03-2024,Radiology & Imaging Technology
875,5. Indus College Of Allied Health,Karachi,"BS , 4 Years",0.0,08-01-2023,Radiology & Imaging Technology
876,6. Allied College Of Health Sciences,Khanewal,"BS , 4 Years",0.0,30-09-2021,Radiology & Imaging Technology
877,"7. Riphah International College, Lahore",Lahore,"AD , 2 Years",0.0,22-11-2023,Radiology & Imaging Technology
878,8. Allied College Of Health Sciences,Multan,"BS , 4 Years",0.0,30-09-2021,Radiology & Imaging Technology
879,9. Hafeez Institute Of Medical Sciences,Peshawar,"BS , 4 Years",0.0,13-12-2021,Radiology & Imaging Technology
880,10. Royal Institute Of Medical Sciences,Multan,"BS , 4 Years",0.0,10-12-2022,Radiology & Imaging Technology
881,11. Zohra Institute Of Health Sciences,Rawalpindi,"BS , 4 Years",90000.0,01-01-2021,Radiology & Imaging Technology
882,12. Times Institute,Multan,"BS , 4 Years",60000.0,29-01-2024,Radiology & Imaging Technology
883,1. King Edward Medical University / Mayo Hospital,Lahore,"B.Sc. [Hons] , 4 Years",54000.0,02-01-2024,Radiotherapy
884,2. Zia-ud-din Medical University,Karachi,"BS , 4 Years",0.0,19-08-2023,Radiotherapy
885,1. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",128000.0,31-01-2024,Rehabilitation Sciences
886,"1. Shaheed Zulfiqar Ali Bhutto Medical University, Pims",Islamabad,"B.Sc. , 2 Years",0.0,29-12-2020,Respiratory Therapy
887,2. Dow University Of Health Sciences,Karachi,"BS , 4 Years",100000.0,19-01-2024,Respiratory Therapy
888,3. Jinnah Sindh Medical University,Karachi,"BS , 4 Years",0.0,06-01-2024,Respiratory Therapy
889,4. University Of Azad Jammu & Kashmir,Muzaffarabad,"BS , 4 Years",0.0,31-08-2023,Respiratory Therapy
890,5. Khyber Medical University,Peshawar,"BS , 4 Years",80000.0,02-03-2023,Respiratory Therapy
891,6. Shifa Tameer-e-millat University,Islamabad,"B.Sc. , 4 Years",188000.0,22-11-2023,Respiratory Therapy
892,7. Shifa Tameer-e-millat University,Islamabad,"AD , 3 Years",14000.0,18-11-2022,Respiratory Therapy
893,8. Indus University,Karachi,"BS , 4 Years",114000.0,20-01-2024,Respiratory Therapy
894,9. Nur International University,Lahore,"BS , 4 Years",155278.0,23-03-2024,Respiratory Therapy
895,10. The Superior University,Lahore,"BS , 4 Years",0.0,25-01-2024,Respiratory Therapy
896,11. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",131200.0,31-01-2024,Respiratory Therapy
897,12. Isra University [isb]],Islamabad,"B.Sc. , 4 Years",35000.0,05-09-2022,Respiratory Therapy
898,13. Institute Of Health Sciences,Islamabad,"BS , 4 Years",0.0,14-11-2023,Respiratory Therapy
899,14. Al-nafees Medical College & Hospital,Islamabad,"AD , 2 Years",0.0,07-06-2021,Respiratory Therapy
900,15. Gulab Devi Educational Complex,Lahore,"BS (HONS) , 4 Years",0.0,02-09-2023,Respiratory Therapy
901,16. Bakhtawar Amin Medical And Dental College,Multan,"BS , 4 Years",0.0,28-02-2024,Respiratory Therapy
902,17. Health Services Academy,Islamabad,"BS , 4 Years",0.0,30-10-2023,Respiratory Therapy
903,18. Sindh Institute Of Urology And Transplantation,Karachi,"BS , 4 Years",0.0,04-12-2023,Respiratory Therapy
904,19. Gulab Devi Post Graduate Medical Institute,Lahore,"B.Sc. , 4 Years",0.0,07-08-2018,Respiratory Therapy
905,20. Northwest Institute Of Healths Ciences,Peshawar,"BS , 4 Years",0.0,16-03-2024,Respiratory Therapy
906,1. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Surgery Technology
907,2. University Of Haripur,Haripur,"BS , 4 Years",38000.0,09-02-2024,Surgery Technology
908,"3. Shaheed Zulfiqar Ali Bhutto Medical University, Pims",Islamabad,"BS , 4 Years",0.0,29-12-2020,Surgery Technology
909,4. Dow University Of Health Sciences,Karachi,"BS , 4 Years",100000.0,19-01-2024,Surgery Technology
910,5. King Edward Medical University / Mayo Hospital,Lahore,"B.Sc. [Hons] , 4 Years",54000.0,02-01-2024,Surgery Technology
911,6. University Of Azad Jammu & Kashmir,Muzaffarabad,"BS , 4 Years",0.0,31-08-2023,Surgery Technology
912,7. Khyber Medical University,Peshawar,"BS , 4 Years",80000.0,02-03-2023,Surgery Technology
913,8. Shifa Tameer-e-millat University,Islamabad,"AD , 3 Years",14000.0,22-11-2023,Surgery Technology
914,9. Shifa Tameer-e-millat University,Islamabad,"B.Sc. , 4 Years",188000.0,22-11-2023,Surgery Technology
915,10. The University Of Lahore ( Main Campus ),Lahore,"BS , 4 Years",0.0,31-01-2024,Surgery Technology
916,11. Gandhara University,Peshawar,"B.Sc. [Hons] , 4 Years",0.0,30-12-2023,Surgery Technology
917,12. Iqra National University,Peshawar,"BS , 4 Years",104000.0,16-03-2024,Surgery Technology
918,13. Sarhad University Of Science & Information Technology,Peshawar,"BS , 4 Years",126800.0,16-05-2023,Surgery Technology
919,14. Institute Of Health Sciences,Islamabad,"BS , 4 Years",0.0,14-11-2023,Surgery Technology
920,15. Rahman College Of Modern Science,Batkhela,"BS , 4 Years",0.0,25-11-2023,Surgery Technology
921,16. Khyber Institute Of Medical Sciences,Charsadda,"BS , 4 Years",0.0,18-12-2022,Surgery Technology
922,"17. Professional College Of Medical Science, Karak Campus",Karak,"BS , 4 Years",0.0,14-12-2019,Surgery Technology
923,18. Prime Institute Of Health & Management Sciences,Mardan,"BS , 4 Years",0.0,19-01-2023,Surgery Technology
924,"19. Vertex Institute Of Science & Technology, Mirpur Campus",Mir Pur (ajk),"AD , 2 Years",0.0,04-01-2023,Surgery Technology
925,20. Ahmad Medical Institute,Peshawar,"BS , 4 Years",0.0,01-11-2019,Surgery Technology
926,"1. Riphah Community College, Abbotabad Campus",Abbottabad,"AD , 2 Years",0.0,31-08-2023,Surgical Assistant
927,"2. Riphah International College, Bahawlpur",Bahawal Pur,"AD , 2 Years",0.0,31-10-2022,Surgical Assistant
928,"3. Riphah International College, Lahore",Lahore,"AD , 2 Years",0.0,22-11-2023,Surgical Assistant
929,"4. Riphah International College, Peshawar",Peshawar,"AD , 2 Years",0.0,30-10-2023,Surgical Assistant
930,1. University Of Health Sciences,Lahore,"BS , 4 Years",0.0,17-11-2021,Transfusion Medicine
931,"1. Iqra University, Chak Shahzad Campus",Islamabad,"BS , 4 Years",197400.0,29-02-2024,Ultrasound Technology
932,2. Hefa Foundation,Peshawar,"BS , 4 Years",0.0,05-11-2020,Ultrasound Technology
933,1. Shifa Tameer-e-millat University,Islamabad,"AD , 3 Years",14000.0,22-11-2023,Urology
934,2. Shifa Tameer-e-millat University,Islamabad,"B.Sc. , 4 Years",188000.0,22-11-2023,Urology
935,1. Wazirabad College Of Pharmacy,Wazirabad,"DIP , 2 Years",0.0,19-03-2022,X-ray Technician
936,1. Institute Of Space Technology,Islamabad,"BS , 4 Years",198000.0,06-08-2023,Aerospace Engineering
937,2. College Of Aeronautical Engineering,Risalpur,"BE , 4 Years",200800.0,25-03-2024,Aerospace Engineering
938,3. Aeroline Institute Of Aviation Studies,Lahore,"BS , 4 Years",0.0,27-04-2018,Aerospace Engineering
939,1. University Of Chitral,Chitral,"BS , 4 Years",0.0,30-10-2023,Chemical
940,2. University Of Gujrat,Gujrat,"BS , 4 Years",70000.0,18-08-2023,Chemical
941,3. National University Of Science & Technology,Islamabad,"BE , 4 Years",200800.0,25-03-2024,Chemical
942,4. Pakistan Institute Of Engineering & Applied Sciences,Islamabad,"BS , 4 Years",98200.0,26-06-2023,Chemical
943,5. Mehran University Of Engineering & Technology,Jamshoro,"B.Sc. , 4 Years",62000.0,22-05-2023,Chemical
944,6. Dawood University Of Engineering And Technology,Karachi,"BE , 4 Years",32000.0,10-08-2023,Chemical
945,7. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Chemical
946,8. University Of Karachi,Karachi,"BE , 4 Years",61200.0,13-12-2023,Chemical
947,"9. University Of Engineering & Technology, Lahore",Lahore,"B.Sc. [Engg.] , 4 Years",127000.0,03-03-2023,Chemical
948,10. University Of The Punjab,Lahore,"B.Sc. [Engg.] , 4 Years",27650.0,25-09-2023,Chemical
949,11. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"B.Sc. [Engg.] , 4 Years",75700.0,15-09-2023,Chemical
950,12. Nfc Institute Of Engineering & Technology,Multan,"B.Sc. [Engg.] , 4 Years",128400.0,25-07-2023,Chemical
951,"13. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BE , 4 Years",23500.0,10-06-2023,Chemical
952,"14. University Of Engineering & Technology, Peshawar",Peshawar,"B.Sc. [Engg.] , 4 Years",50000.0,26-09-2023,Chemical
953,15. Balochistan University Of It & Management Sciences,Quetta,"BS , 4 Years",74480.0,12-09-2023,Chemical
954,16. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Chemical
955,17. Lahore University Of Management Sciences,Lahore,"BS , 4 Years",811100.0,29-03-2023,Chemical
956,18. Minhaj University,Lahore,"B.Sc. [Engg.] , 4 Years",258000.0,29-09-2023,Chemical
957,19. Ghulam Ishaq Khan Institute Of Engineering Sciences & Technology,Swabi,"BS , 4 Years",695000.0,15-06-2023,Chemical
958,20. University Of Wah,Wah Cantt,"BE , 4 Years",194000.0,20-09-2023,Chemical
959,1. The Islamia University Of Bahawalpur,Bahawal Pur,"B.Sc. [Engg.] , 4 Years",56800.0,15-08-2023,Civil
960,2. International Islamic University,Islamabad,"BS , 4 Years",226400.0,15-08-2023,Civil
961,3. National University Of Science & Technology,Islamabad,"BE , 4 Years",200800.0,25-03-2024,Civil
962,4. National University Of Technology,Islamabad,"BS , 4 Years",140000.0,05-03-2024,Civil
963,5. Mehran University Of Engineering & Technology,Jamshoro,"BE , 4 Years",62000.0,22-05-2023,Civil
964,6. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Civil
965,7. Balochistan University Of Engineering & Technology,Khuzdar,"BE , 4 Years",16000.0,14-02-2024,Civil
966,"8. University Of Engineering & Technology, Lahore",Lahore,"B.Sc. [Engg.] , 4 Years",127000.0,03-03-2023,Civil
967,"9. Lasbela University Of Agriculture, Water And Marine Sciences, Uthal",Lasbela,"BS , 4 Years",17000.0,15-09-2021,Civil
968,"10. University Of Engineering & Technology ,mardan",Mardan,"BS , 4 Years",77000.0,10-08-2023,Civil
969,11. Mirpur University Of Science And Technology,Mir Pur (ajk),"BS , 4 Years",74300.0,03-08-2023,Civil
970,"12. Bahauddin Zakariya University, Multan",Multan,"B.Sc. [Engg.] , 4 Years",61845.0,15-08-2023,Civil
971,13. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"BS , 4 Years",0.0,15-09-2023,Civil
972,14. Nfc Institute Of Engineering & Technology,Multan,"B.Sc. [Engg.] , 4 Years",128400.0,25-07-2023,Civil
973,"15. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BE , 4 Years",23500.0,10-06-2023,Civil
974,"16. University Of Engineering & Technology, Peshawar",Peshawar,"B.Sc. [Engg.] , 4 Years",50000.0,25-08-2023,Civil
975,17. Balochistan University Of It & Management Sciences,Quetta,"BS , 4 Years",74480.0,12-09-2023,Civil
976,18. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Civil
977,"19. Aror University Of Art, Architecture, Design And Heritage",Sukkur,"BS , 4 Years",0.0,15-04-2024,Civil
978,"20. University Of Engineering & Technology, Taxila",Taxila,"B.Sc. [Engg.] , 4 Years",102400.0,18-08-2023,Civil
979,1. Air University,Islamabad,"BE , 4 Years",171360.0,07-07-2023,Mechanical
980,2. Institute Of Space Technology,Islamabad,"BS , 4 Years",198000.0,06-08-2023,Mechanical
981,3. International Islamic University,Islamabad,"BS , 4 Years",172400.0,15-08-2023,Mechanical
982,4. National University Of Science & Technology,Islamabad,"BE , 4 Years",200800.0,25-03-2024,Mechanical
983,5. National University Of Technology,Islamabad,"BS , 4 Years",140000.0,05-03-2024,Mechanical
984,6. Pakistan Institute Of Engineering & Applied Sciences,Islamabad,"B.Sc. [Engg.] , 4 Years",107400.0,26-06-2023,Mechanical
985,7. Mehran University Of Engineering & Technology,Jamshoro,"BE , 4 Years",62000.0,22-05-2023,Mechanical
986,8. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Mechanical
987,9. Balochistan University Of Engineering & Technology,Khuzdar,"BE , 4 Years",16000.0,14-02-2024,Mechanical
988,"10. University Of Engineering & Technology, Lahore",Lahore,"B.Sc. [Engg.] , 4 Years",127000.0,03-03-2023,Mechanical
989,"11. University Of Engineering & Technology ,mardan",Mardan,"BS , 4 Years",77000.0,10-08-2023,Mechanical
990,12. Mirpur University Of Science And Technology,Mir Pur (ajk),"BS , 4 Years",74300.0,03-08-2023,Mechanical
991,"13. Bahauddin Zakariya University, Multan",Multan,"B.Sc. [Engg.] , 4 Years",61845.0,15-08-2023,Mechanical
992,14. Muhammad Nawaz Sharif University Of Engineering And Technology,Multan,"BS , 4 Years",0.0,15-09-2023,Mechanical
993,15. Nfc Institute Of Engineering & Technology,Multan,"B.Sc. [Engg.] , 4 Years",128400.0,25-07-2023,Mechanical
994,"16. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BE , 4 Years",23500.0,10-06-2023,Mechanical
995,"17. University Of Engineering & Technology, Peshawar",Peshawar,"B.Sc. [Engg.] , 4 Years",50000.0,26-09-2023,Mechanical
996,18. Balochistan University Of It & Management Sciences,Quetta,"BS , 4 Years",74480.0,12-09-2023,Mechanical
997,19. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"B.Sc. [Engg.] , 4 Years",80000.0,30-06-2022,Mechanical
998,20. University Of Sargodha,Sargodha,"B.Sc. [Engg.] , 4 Years",86700.0,26-09-2023,Mechanical
999,1. University Of Agriculture,Faisalabad,"B.Sc. [Engg.] , 4 Years",60500.0,03-07-2023,Agriculture Engineering
1000,"2. Bahauddin Zakariya University, Multan",Multan,"B.Sc. [Engg.] , 4 Years",61845.0,04-10-2023,Agriculture Engineering
1001,"3. University Of Engineering & Technology, Peshawar",Peshawar,"B.Sc. [Engg.] , 4 Years",50000.0,25-08-2023,Agriculture Engineering
1002,4. Khawaja Fareed University Of Engineering & Information Technology,Rahim Yar Khan,"BS , 4 Years",80000.0,30-06-2022,Agriculture Engineering
1003,5. Pir Mahar Ali Shah Arid Agriculture University,Rawalpindi,"B.Sc. [Hons] , 4 Years",25400.0,14-07-2023,Agriculture Engineering
1004,6. Sindh Agriculture University,Tando Jam,"B.Sc. [Engg.] , 4 Years",24300.0,06-10-2023,Agriculture Engineering
1005,7. Khairpur College Of Agricultural Engineering And Technology,Khair Pur,"BE (AGRI) , 4 Years",0.0,15-09-2023,Agriculture Engineering
1006,8. Khairpur College Of Agricultural Engineering And Technology,Khair Pur,"BE (AGRI) , 4 Years",0.0,13-01-2023,Agriculture Engineering
1007,1. Ned University Of Engineering & Technology,Karachi,"BE , 4 Years",37020.0,16-10-2023,Automotive Engineering
1008,2. Punjab Tianjin University Of Technology,Lahore,"BS , 4 Years",0.0,31-08-2023,Automotive Engineering
1009,"3. University Of Engineering & Technology, Lahore",Lahore,"BS , 4 Years",127000.0,03-03-2023,Automotive Engineering
1010,4. Hamdard University,Karachi,"BS , 4 Years",0.0,15-07-2023,Automotive Engineering
1011,1. Institute Of Space Technology,Islamabad,"BS , 4 Years",198000.0,06-08-2023,Avionics
1012,2. Karachi Institute Of Economics & Technology,Karachi,"BE , 4 Years",117600.0,06-01-2024,Avionics
1013,3. The Superior University,Lahore,"BS , 4 Years",224200.0,25-01-2024,Avionics
1014,4. College Of Aeronautical Engineering,Risalpur,"BE , 4 Years",200800.0,25-03-2024,Avionics
1015,1. Gomal University,D.i. Khan,"BS , 4 Years",0.0,31-08-2023,Bio-medical
1016,2. Air University,Islamabad,"BE , 4 Years",171360.0,07-07-2023,Bio-medical
1017,3. Liaquat University Of Medical And Health Sciences,Jamshoro,"BS , 4 Years",0.0,15-12-2023,Bio-medical
1018,4. Mehran University Of Engineering & Technology,Jamshoro,"BE , 4 Years",62000.0,22-05-2023,Bio-medical
1019,5. Ned University Of Engineering & Technology,Karachi,"BE , 5 Years",37020.0,16-10-2023,Bio-medical
1020,6. Balochistan University Of Engineering & Technology,Khuzdar,"BS , 4 Years",0.0,20-10-2023,Bio-medical
1021,"7. Quaid-e-awam University Of Engineering, Sciences & Technology",Nawab Shah,"BS , 4 Years",0.0,10-06-2023,Bio-medical
1022,8. Riphah International University,Islamabad,"BS , 4 Years",269688.0,30-07-2023,Bio-medical
1023,9. Hamdard University,Karachi,"BE , 4 Years",138600.0,15-07-2023,Bio-medical
1024,10. Salim Habib University,Karachi,"BE , 4 Years",239000.0,10-01-2023,Bio-medical
1025,11. Sir Syed University Of Engineering & Technology,Karachi,"BS , 4 Years",83000.0,31-07-2023,Bio-medical
1026,12. Zia-ud-din Medical University,Karachi,"BE , 4 Years",150000.0,19-08-2023,Bio-medical
1027,13. The Superior University,Lahore,"BS , 4 Years",0.0,25-01-2024,Bio-medical
1028,14. Hitec University,Taxila,"BS , 4 Years",220000.0,04-08-2023,Bio-medical
1029,15. Universtiy Of Engineering And Technology (sub Campus),Kala Shah Kaku,"BS , 4 Years",127000.0,03-03-2023,Bio-medical
